Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID,Age
Trevor Rogers,BAL,4,4,,4.19736,65,0,0,1,,65,279,65,33,30,9,23,,3,56,7.77377,3.16134,2.45901,1.18121,0.201198,0.0818206,0.1193773001432418,0.255403,1.34743,0.297697,0.725383,0.424382,,4.32319,-0.0881848,-0.0499227,596.0,,,,,,,239.3,3.681538461538462,246,3.784615384615385,,,,,,,,,,,,,,,,,,,Trevor Rogers,22286,669432,27.3
Luis Pacheco,NYY,3,3,,4.37229,65,0,0,0,,65,283,64,34,32,9,26,,3,60,8.2602,3.609,2.28878,1.2843,0.210989,0.0921839,0.1188045963644981,0.250288,1.3782,0.293445,0.726481,0.412539,,4.52308,-0.0882552,-0.103905,999.0,,,,,,,236.9,3.644615384615385,241,3.707692307692308,,,,,,,,,,,,,,,,,,,Luis Pacheco,sa3002678,672376,25.8
Joey Lucchesi,SFG,3,3,,3.85166,65,0,0,5,,65,278,66,30,28,7,21,,2,49,6.8148,2.91971,2.33407,0.908888,0.177035,0.0758483,0.1011865511536598,0.258995,1.33911,0.298633,0.726332,0.492971,,4.04278,-0.0884143,0.256018,999.0,,,,,,,272.29999999999995,4.189230769230768,283,4.3538461538461535,,,,,,,,,,,,,,,,,,,Joey Lucchesi,19320,664192,31.7
Kai-Wei Lin,,3,3,,4.38381,65,0,0,0,,65,282,63,34,32,9,26,,3,59,8.2017,3.6441,2.25068,1.2051,0.209687,0.0931661,0.1165209412574768,0.250976,1.3816,0.296093,0.719179,0.403993,,4.44778,-0.0888988,-0.0222631,999.0,,,,,,,237.5,3.6538461538461537,239,3.6769230769230767,,,,,,,,,,,,,,,,,,,Kai-Wei Lin,sa919537,666020,28.9
Austin Pope,ARI,3,3,,4.31874,65,0,0,0,,65,282,64,34,31,8,27,,3,58,8.0532,3.7197,2.16501,1.0773,0.20589,0.0950989,0.1107915341854095,0.25351,1.3993,0.301332,0.716234,0.427457,,4.30278,-0.08945,0.0644248,999.0,,,,,,,242.2,3.7261538461538466,247,3.8,,,,,,,,,,,,,,,,,,,Austin Pope,sa3010816,687166,26.3
Rico Garcia,NYM,3,3,,4.15719,65,0,0,0,,65,279,58,32,30,9,27,,3,67,9.3447,3.7845,2.4692,1.3077,0.242028,0.0980186,0.1440093219280243,0.232356,1.3104,0.281374,0.738496,0.335469,,4.35908,-0.0897818,0.0370734,999.0,,,,,,,263.5,4.053846153846154,252,3.876923076923077,,,,,,,,,,,,,,,,,,,Rico Garcia,20023,670329,31.1
Diego Castillo,COL,3,4,,5.07099,65,0,0,1,,65,291,70,39,37,9,31,,3,53,7.36681,4.25676,1.73062,1.25969,0.183106,0.105804,0.0773021727800369,0.272115,1.54657,0.312578,0.698071,0.457733,,4.92364,-0.0900574,-0.00865951,999.0,,,,,,,196.3,3.02,216,3.3230769230769233,,,,,,,,,,,,,,,,,,,Diego Castillo,17496,650895,31.1
Jesse Hahn,SEA,3,3,,3.92481,65,0,0,0,,65,282,59,31,28,7,31,,3,63,8.6625,4.3506,1.9911,0.9657,0.221468,0.111229,0.1102392971515655,0.238504,1.3926,0.292419,0.738019,0.471924,,4.23808,-0.0902585,0.00879619,999.0,,,,,,,265.5,4.084615384615384,258,3.96923076923077,,,,,,,,,,,,,,,,,,,Jesse Hahn,13287,534910,35.5
Nick Anderson,STL,3,3,,4.15963,65,0,0,1,,65,279,63,32,30,9,24,,3,58,7.9855,3.31058,2.41211,1.20476,0.206381,0.0855602,0.1208206117153167,0.248858,1.3366,0.290735,0.730435,0.393394,,4.35138,-0.0911117,0.163088,745.3400268554688,,,,,,,245.5,3.776923076923077,247,3.8,,,,,,,,,,,,,,,,,,,Nick Anderson,18337,623433,34.6
Jeurys Familia,,3,3,,4.33755,65,0,0,0,,65,283,64,34,31,8,29,,3,57,7.8246,3.9861,1.96297,1.0836,0.199358,0.101559,0.0977986678481102,0.2552,1.4318,0.301019,0.720766,0.461993,,4.45088,-0.0918616,-0.0229314,999.0,,,,,,,234.2,3.603076923076923,239,3.6769230769230767,,,,,,,,,,,,,,,,,,,Jeurys Familia,5114,544727,35.3
Jackson Kowar,SEA,3,3,,4.01535,65,0,0,1,,65,280,60,31,29,8,27,,3,63,8.73437,3.77272,2.31514,1.10854,0.225347,0.0973363,0.1280106380581855,0.238839,1.33532,0.289179,0.733047,0.432006,,4.23936,-0.0920217,0.00800603,999.0,,,,,,,266.6,4.101538461538462,261,4.015384615384615,,,,,,,,,,,,,,,,,,,Jackson Kowar,21549,663804,28.4
Tim Hill,NYY,3,3,,4.14285,65,0,0,12,,65,282,72,33,30,7,21,,3,39,5.44427,2.8962,1.8798,0.935143,0.139434,0.0741749,0.0652589052915573,0.27792,1.4235,0.306517,0.718188,0.54991,,4.43029,-0.0920587,0.000858193,999.0,,,,,,,261.7,4.026153846153846,288,4.430769230769231,,,,,,,,,,,,,,,,,,,Tim Hill,16814,657612,35.0
Ty Cummings,SEA,10,15,,4.82859,32,32,0,0,,200,888,210,116,107,29,88,,9,140,6.3171,3.9483,1.59995,1.2888,0.158121,0.0988286,0.0592926368117332,0.265874,1.4901,0.292082,0.706875,0.452417,,5.07778,-0.0924595,-0.0888604,999.0,,,,,,,566.3,2.8314999999999997,612,3.06,,,,,,,,,,,,,,,,,,,Ty Cummings,sa3023365,807744,23.3
Dillon Peters,,3,3,,4.2777,65,0,0,0,,65,281,65,33,31,9,24,,3,55,7.6815,3.3588,2.28698,1.2168,0.197478,0.0863489,0.1111291125416755,0.254469,1.3682,0.294311,0.726767,0.403985,,4.45278,-0.0926025,0.0806742,999.0,,,,,,,230.3,3.5430769230769235,237,3.646153846153846,,,,,,,,,,,,,,,,,,,Dillon Peters,18790,596071,32.5
Logan Boyer,LAD,3,3,,4.44186,65,0,0,0,,65,283,62,34,32,9,28,,3,62,8.6328,3.8979,2.21473,1.3032,0.220506,0.0995632,0.1209425255656242,0.248012,1.3938,0.294591,0.7264,0.397895,,4.55968,-0.0932293,-0.0394684,999.0,,,,,,,240.1,3.6938461538461542,239,3.6769230769230767,,,,,,,,,,,,,,,,,,,Logan Boyer,sa3015002,669188,27.1
Jorge Mercedes,MIA,3,3,,4.38588,65,0,0,0,,65,286,61,34,32,8,33,,3,65,8.964,4.5261,1.98051,1.125,0.22657,0.114399,0.1121701523661613,0.243105,1.4381,0.297223,0.724329,0.400551,,4.44678,-0.093296,0.0851428,999.0,,,,,,,246.00000000000003,3.784615384615385,243,3.7384615384615385,,,,,,,,,,,,,,,,,,,Jorge Mercedes,sa3019110,682724,24.6
Roansy Contreras,BAL,3,3,,4.25963,65,0,0,1,,65,280,63,33,31,9,24,,3,61,8.47694,3.32997,2.54565,1.27145,0.218893,0.085987,0.1329056173563003,0.24861,1.33801,0.294157,0.728159,0.392746,,4.34701,-0.0935306,-0.0486578,749.469970703125,,,,,,,251.5,3.8692307692307697,253,3.892307692307692,,,,,,,,,,,,,,,,,,,Roansy Contreras,22810,672710,25.3
Joe Record,,3,4,,4.31874,65,0,0,0,,65,284,66,34,31,7,28,,3,53,7.3161,3.8961,1.8778,1.0287,0.185891,0.0989938,0.0868968665599823,0.258636,1.4407,0.300903,0.717822,0.486006,,4.45578,-0.0954909,-0.0229314,999.0,,,,,,,236.3,3.635384615384615,247,3.8,,,,,,,,,,,,,,,,,,,Joe Record,sa3008619,682489,30.1
Riley Martin,CHC,3,3,,4.0293,65,0,0,0,,65,285,59,32,29,7,35,,3,65,9.0027,4.878,1.84557,0.9891,0.228067,0.123575,0.1044915691018104,0.237568,1.444,0.294834,0.7424,0.44466,,4.36218,-0.0957802,0.125792,999.0,,,,,,,257.5,3.9615384615384617,250,3.8461538461538463,,,,,,,,,,,,,,,,,,,Riley Martin,sa3017601,702303,26.9
Mason Black,SFG,3,4,,4.12007,65,0,0,1,,65,278,63,32,30,8,21,,3,59,8.22255,2.93835,2.79836,1.17254,0.213266,0.0762112,0.1370550990104675,0.246383,1.2884,0.290755,0.719012,0.403827,,4.17218,-0.0963696,0.0438181,999.0,,,,,,,268.8,4.135384615384615,271,4.1692307692307695,,,,,,,,,,,,,,,,,,,Mason Black,30171,696131,25.2
Sam Gardner,,3,3,,4.31244,65,0,0,0,,65,282,60,33,31,9,29,,2,65,8.9649,3.9681,2.25924,1.2924,0.229887,0.101754,0.128132939338684,0.240023,1.3659,0.287904,0.732534,0.37037,,4.47868,-0.0972005,0.101785,999.0,,,,,,,251.3,3.8661538461538463,245,3.769230769230769,,,,,,,,,,,,,,,,,,,Sam Gardner,sa3021721,814217,28.1
Ryan Watson,SFG,3,3,,4.03947,65,0,0,0,,65,278,64,32,29,8,21,,3,55,7.5609,2.9151,2.5937,1.0782,0.196148,0.0756246,0.1205229982733726,0.251642,1.3087,0.292863,0.720346,0.444204,,4.15218,-0.0974061,0.0440206,999.0,,,,,,,254.2,3.910769230769231,259,3.9846153846153847,,,,,,,,,,,,,,,,,,,Ryan Watson,sa3015070,670245,27.2
Félix Paulino,,3,3,,4.37958,65,0,0,0,,65,281,66,34,32,9,23,,3,53,7.3314,3.1914,2.29724,1.1925,0.18826,0.0819505,0.1063092201948165,0.259377,1.3732,0.297349,0.714574,0.434983,,4.45948,-0.0975648,-0.0222631,999.0,,,,,,,226.7,3.487692307692308,236,3.6307692307692303,,,,,,,,,,,,,,,,,,,Felix Paulino,sa828972,656077,29.9
David Phelps,,3,3,,4.40226,65,0,0,0,,65,284,63,34,32,9,28,,3,61,8.379,3.8277,2.18904,1.2024,0.213336,0.0974565,0.1158799305558204,0.249158,1.3949,0.29573,0.720531,0.396,,4.45878,-0.097713,-0.0229314,999.0,,,,,,,235.5,3.623076923076923,237,3.646153846153846,,,,,,,,,,,,,,,,,,,David Phelps,6316,475479,38.4
Jonathan Hernández,TBR,3,3,,4.05589,65,0,0,2,,65,284,61,32,29,7,33,,3,62,8.52265,4.55082,1.87278,0.920769,0.21657,0.115641,0.1009288728237152,0.244982,1.44243,0.300753,0.73225,0.484,,4.24844,-0.099307,0.0304337,999.0,,,,,,,260.29999999999995,4.004615384615384,258,3.96923076923077,,,,,,,,,,,,,,,,,,,Jonathan Hernandez,17464,642546,28.6
Ryan Miller,DET,3,3,,4.29845,65,0,0,2,,65,280,64,33,31,9,22,,3,53,7.37079,3.10145,2.37656,1.21166,0.190166,0.0800172,0.110148474574089,0.253044,1.33517,0.289071,0.716641,0.397795,,4.45489,-0.099351,-0.0374714,999.0,,,,,,,242.9,3.736923076923077,247,3.8,,,,,,,,,,,,,,,,,,,Ryan Miller,22187,668943,28.9
Grant Hartwig,NYM,3,3,,4.23819,65,0,0,0,,65,284,63,33,31,8,28,,4,56,7.8192,3.8682,2.02141,1.0953,0.198537,0.0982175,0.1003199368715286,0.249955,1.4002,0.293485,0.723927,0.448828,,4.49208,-0.0995492,-0.0713639,999.0,,,,,,,234.8,3.612307692307693,237,3.646153846153846,,,,,,,,,,,,,,,,,,,Grant Hartwig,29946,701643,27.2
Jay Groome,SDP,10,14,,5.00877,32,32,0,0,,200,894,205,119,111,32,100,,9,150,6.7545,4.4955,1.5025,1.4265,0.167972,0.111795,0.0561772659420967,0.260978,1.5229,0.287113,0.713221,0.394091,,5.36578,-0.0999562,0.330369,999.0,,,,,,,526.4000000000001,2.632000000000001,557,2.785,,,,,,,,,,,,,,,,,,,Jay Groome,sa917925,666130,26.5
Raffi Vizcaíno,,3,3,,4.29318,65,0,0,0,,65,286,62,34,31,7,34,,3,61,8.442,4.6575,1.81256,1.0323,0.213133,0.117587,0.095546469092369,0.246472,1.4641,0.298397,0.727108,0.452,,4.46278,-0.100675,-0.0229314,999.0,,,,,,,244.7,3.764615384615385,245,3.769230769230769,,,,,,,,,,,,,,,,,,,Raffi Vizcaino,sa736742,642563,29.2
Anders Tolhurst,TOR,3,3,,4.30929,65,0,0,0,,65,280,64,33,31,9,23,,3,57,7.9272,3.2292,2.45485,1.2411,0.204172,0.0831711,0.1210013926029205,0.251407,1.3418,0.292291,0.720267,0.400956,,4.40958,-0.101377,-0.040183,999.0,,,,,,,239.9,3.690769230769231,244,3.753846153846154,,,,,,,,,,,,,,,,,,,Anders Tolhurst,sa3019818,689434,25.4
Michael Feliz,,3,3,,4.38111,65,0,0,0,,65,281,64,34,32,9,24,,3,58,7.9848,3.3525,2.38174,1.2663,0.20537,0.0862269,0.1191435158252716,0.252266,1.3577,0.293484,0.720156,0.393989,,4.46498,-0.101638,-0.0222631,999.0,,,,,,,238.9,3.675384615384615,243,3.7384615384615385,,,,,,,,,,,,,,,,,,,Michael Feliz,11903,593140,31.6
Yujanyer Herrera,COL,8,16,,5.88276,32,32,0,0,,200,922,239,140,131,30,100,,12,118,5.2983,4.5108,1.17458,1.3671,0.127645,0.108673,0.0189722403883934,0.295412,1.6983,0.315608,0.672505,0.489795,,5.64288,-0.102144,0.283598,999.0,,,,,,,389.6,1.948,510,2.55,,,,,,,,,,,,,,,,,,,Yujanyer Herrera,sa3015370,692632,21.5
Eric Adler,CHW,3,3,,4.41711,65,0,0,0,,65,288,61,34,32,8,35,,3,61,8.4987,4.8987,1.73489,1.1322,0.213401,0.123006,0.0903954729437828,0.246306,1.4894,0.296097,0.73069,0.445918,,4.67698,-0.102146,-0.00787729,999.0,,,,,,,232.00000000000003,3.56923076923077,229,3.523076923076923,,,,,,,,,,,,,,,,,,,Eric Adler,sa3020592,688328,24.3
Christian Roa,MIA,3,3,,4.34895,65,0,0,1,,65,285,61,34,31,8,31,,3,63,8.70718,4.30515,2.0225,1.13471,0.220871,0.109207,0.1116644591093063,0.243558,1.41618,0.294434,0.723534,0.403575,,4.45967,-0.102725,0.0852614,999.0,,,,,,,252.00000000000003,3.876923076923078,249,3.830769230769231,,,,,,,,,,,,,,,,,,,Christian Roa,sa3014477,685005,25.9
Trevor Lane,,3,3,,4.2381,65,0,0,0,,65,283,62,33,31,8,29,,3,59,8.1909,3.9888,2.05347,1.1493,0.208882,0.101721,0.1071608886122703,0.247914,1.4027,0.293663,0.731502,0.408989,,4.46648,-0.102749,0.0806742,999.0,,,,,,,243.40000000000003,3.744615384615386,243,3.7384615384615385,,,,,,,,,,,,,,,,,,,Trevor Lane,sa918196,670065,30.8
Zac Houston,,3,3,,4.29282,65,0,0,0,,65,286,59,33,31,8,33,,5,66,9.1098,4.5144,2.01794,1.1088,0.230255,0.114104,0.1161510571837425,0.238075,1.4115,0.292835,0.72517,0.407003,,4.46598,-0.103045,0.0800043,999.0,,,,,,,247.2,3.8030769230769232,239,3.6769230769230767,,,,,,,,,,,,,,,,,,,Zac Houston,sa874155,667677,30.2
Leonardo Pestana,NYY,3,3,,4.36707,65,0,0,0,,65,284,62,34,32,9,28,,3,61,8.4726,3.8268,2.21402,1.2717,0.215769,0.0974559,0.118313081562519,0.247139,1.3861,0.292151,0.72769,0.409569,,4.54528,-0.104898,-0.104578,999.0,,,,,,,238.1,3.663076923076923,237,3.646153846153846,,,,,,,,,,,,,,,,,,,Leonardo Pestana,sa3005456,679758,26.5
Codi Heuer,TEX,3,3,,4.40757,65,0,0,0,,65,282,65,34,32,9,24,,3,56,7.758,3.3921,2.28708,1.2627,0.19903,0.0870238,0.1120064705610275,0.254951,1.3747,0.294532,0.720457,0.407417,,4.51828,-0.105935,-0.0798178,999.0,,,,,,,232.3,3.573846153846154,239,3.6769230769230767,,,,,,,,,,,,,,,,,,,Codi Heuer,23293,676051,28.6
Glenn Otto,HOU,3,3,,4.40766,65,0,0,0,,65,281,62,34,32,9,26,,3,61,8.4735,3.6387,2.32872,1.242,0.217789,0.093523,0.1242655590176582,0.248066,1.3632,0.294652,0.716154,0.410255,,4.44998,-0.107224,-0.0946102,999.0,,,,,,,244.1,3.755384615384615,243,3.7384615384615385,,,,,,,,,,,,,,,,,,,Glenn Otto,21366,657248,28.9
Jorge Bautista,,9,15,,5.24052,32,32,0,0,,200,900,227,125,116,29,88,,9,117,5.2614,3.978,1.32262,1.2969,0.129882,0.0982004,0.0316818431019783,0.282064,1.5746,0.300758,0.690675,0.470987,,5.32738,-0.107471,-0.0156079,999.0,,,,,,,476.0999999999999,2.3804999999999996,566,2.83,,,,,,,,,,,,,,,,,,,Jorge Bautista,sa3008406,682926,24.2
Kyle Cody,,3,3,,4.40037,65,0,0,0,,65,281,67,34,32,9,23,,3,52,7.1316,3.1185,2.28687,1.179,0.183045,0.0800416,0.1030030027031898,0.260922,1.3726,0.297454,0.710898,0.438992,,4.47388,-0.108228,-0.0222631,999.0,,,,,,,222.1,3.4169230769230774,234,3.6,,,,,,,,,,,,,,,,,,,Kyle Cody,19686,621129,30.5
Shawn Semple,,9,14,,5.28957,32,32,0,0,,200,885,232,126,118,34,63,,9,113,5.0985,2.8431,1.79329,1.5363,0.127994,0.0713737,0.0566199719905853,0.284734,1.474,0.296508,0.685252,0.414998,,5.32868,-0.108274,-0.104902,999.0,,,,,,,468.5999999999999,2.3429999999999995,568,2.84,,,,,,,,,,,,,,,,,,,Shawn Semple,sa3004661,676111,29.4
Mick Abel,PHI,3,3,,4.39078,65,0,0,2,,65,283,61,34,32,9,30,,3,60,8.25877,4.18435,1.97373,1.23055,0.210598,0.1067,0.1038973107933998,0.245016,1.40692,0.2886,0.726057,0.411205,,4.64677,-0.108679,0.0640872,999.0,,,,,,,240.7,3.703076923076923,237,3.646153846153846,,,,,,,,,,,,,,,,,,,Mick Abel,sa3014534,690953,23.5
Janson Junk,MIA,3,3,,4.49178,65,0,0,2,,65,279,70,35,32,10,17,,2,47,6.46826,2.31913,2.78909,1.31704,0.167601,0.0600915,0.107509084045887,0.269496,1.33355,0.297248,0.70654,0.417629,,4.51941,-0.109263,-0.0140957,999.0,,,,,,,221.0,3.4,240,3.692307692307693,,,,,,,,,,,,,,,,,,,Janson Junk,23301,676083,29.1
Tommy Doyle,COL,3,4,,4.93602,65,0,0,2,,65,287,70,38,36,9,27,,2,54,7.40923,3.74656,1.97761,1.29122,0.186302,0.0942055,0.0920961424708366,0.2725,1.49657,0.312519,0.701359,0.449719,,4.74867,-0.109302,0.0803219,999.0,,,,,,,217.3,3.3430769230769233,237,3.646153846153846,,,,,,,,,,,,,,,,,,,Tommy Doyle,21281,656382,28.8
Adonis Medina,SEA,3,3,,3.96882,65,0,0,0,,65,280,64,31,29,7,24,,4,53,7.3062,3.3345,2.19109,0.9981,0.188659,0.0861027,0.1025563552975654,0.252406,1.3489,0.293709,0.726433,0.49037,,4.26468,-0.109343,0.0101453,999.0,,,,,,,250.49999999999997,3.8538461538461535,256,3.9384615384615382,,,,,,,,,,,,,,,,,,,Adonis Medina,19903,658431,28.2
Geoff Hartlieb,NYY,3,3,,4.2381,65,0,0,0,,65,281,65,33,31,9,25,,3,55,7.6464,3.4182,2.23697,1.1871,0.196258,0.0877339,0.1085239127278328,0.25452,1.3736,0.294858,0.726782,0.451035,,4.45518,-0.109356,0.00147909,999.0,,,,,,,227.3,3.496923076923077,234,3.6,,,,,,,,,,,,,,,,,,,Geoff Hartlieb,19558,664129,31.2
Hector Perez,,3,3,,4.32918,65,0,0,0,,65,284,61,34,31,8,29,,3,62,8.5338,4.0833,2.08993,1.1664,0.217328,0.103988,0.1133394390344619,0.244703,1.3973,0.292985,0.724014,0.405991,,4.47558,-0.109487,-0.0222631,999.0,,,,,,,252.00000000000003,3.876923076923078,249,3.830769230769231,,,,,,,,,,,,,,,,,,,Hector Perez,18592,660431,28.7
Blake Weiman,HOU,3,3,,4.24876,65,0,0,3,,65,278,65,33,31,9,21,,2,54,7.41888,2.93814,2.52503,1.27806,0.192643,0.0762935,0.1163496077060699,0.255979,1.32886,0.291696,0.726593,0.403217,,4.45307,-0.10953,0.0103642,999.0,,,,,,,252.3,3.8815384615384616,259,3.9846153846153847,,,,,,,,,,,,,,,,,,,Blake Weiman,sa3004211,676620,29.3
Jack Dashwood,LAA,3,3,,4.38958,65,0,0,1,,65,281,63,34,32,10,25,,3,60,8.31394,3.45643,2.40536,1.39764,0.213854,0.0889073,0.1249463930726051,0.248867,1.35291,0.289111,0.732609,0.366169,,4.61735,-0.109795,0.0153045,999.0,,,,,,,234.2,3.603076923076923,235,3.6153846153846154,,,,,,,,,,,,,,,,,,,Jack Dashwood,sa3015035,669081,27.2
Spencer Bivens,SFG,3,3,,4.07507,65,0,0,1,,65,280,66,32,29,7,21,,3,50,6.90914,2.87499,2.40319,1.02289,0.17818,0.074143,0.1040365248918533,0.259267,1.34105,0.29681,0.71679,0.486459,,4.21292,-0.110245,0.0402696,999.0,,,,,,,255.3,3.927692307692307,266,4.092307692307692,,,,,,,,,,,,,,,,,,,Spencer Bivens,30226,702352,30.6
Clayton Andrews,,3,3,,4.1175,65,0,0,0,,65,285,61,32,30,7,33,,3,63,8.7021,4.5243,1.92341,1.0377,0.220451,0.114615,0.1058367490768432,0.242964,1.4351,0.296545,0.737391,0.442001,,4.37678,-0.110375,0.183857,999.0,,,,,,,254.3,3.912307692307692,252,3.876923076923077,,,,,,,,,,,,,,,,,,,Clayton Andrews,23631,677076,28.1
Stephen Woods Jr.,,3,3,,4.31226,65,0,0,0,,65,287,64,34,31,7,32,,3,56,7.6959,4.4622,1.72469,0.9729,0.193944,0.112452,0.081492394208908,0.255219,1.4837,0.302586,0.722628,0.490001,,4.47618,-0.110597,-0.0229314,999.0,,,,,,,235.49999999999997,3.623076923076922,241,3.707692307692308,,,,,,,,,,,,,,,,,,,Stephen Woods Jr.,sa737853,642225,29.7
Zack Weiss,STL,3,3,,4.23225,65,0,0,0,,65,281,62,33,31,9,26,,3,59,8.154,3.6612,2.22714,1.1772,0.209625,0.0941231,0.115502081811428,0.247113,1.3633,0.291365,0.726499,0.403409,,4.40878,-0.11196,0.0587378,999.0,,,,,,,240.1,3.6938461538461542,239,3.6769230769230767,,,,,,,,,,,,,,,,,,,Zack Weiss,15444,592848,32.7
Adam Laskey,MIA,3,4,,4.3281,65,0,0,0,,65,285,69,34,31,7,26,,3,46,6.3414,3.5397,1.79151,0.963,0.160538,0.0896104,0.0709273144602775,0.270164,1.4598,0.305963,0.713817,0.509969,,4.47248,-0.112327,0.0851428,999.0,,,,,,,220.49999999999997,3.392307692307692,239,3.6769230769230767,,,,,,,,,,,,,,,,,,,Adam Laskey,sa3014851,669445,26.9
Hunter Patteson,KCR,9,14,,5.34771,32,32,0,0,,200,898,227,127,119,32,82,,8,120,5.3784,3.6792,1.46184,1.422,0.133125,0.0910671,0.0420583710074424,0.281237,1.5448,0.297835,0.688803,0.385657,,5.37438,-0.112406,0.262947,999.0,,,,,,,466.2000000000001,2.3310000000000004,554,2.77,,,,,,,,,,,,,,,,,,,Hunter Patteson,sa3020954,687593,24.9
Nigel Belgrave,MIA,3,3,,4.38228,65,0,0,0,,65,287,64,34,32,7,32,,3,58,8.046,4.3641,1.84368,1.0287,0.202767,0.10998,0.0927874892950058,0.252731,1.4637,0.301787,0.718811,0.458794,,4.47268,-0.112475,0.0851428,999.0,,,,,,,239.49999999999997,3.684615384615384,245,3.769230769230769,,,,,,,,,,,,,,,,,,,Nigel Belgrave,sa3023180,811310,22.8
Sean Kealey,,3,3,,4.26222,65,0,0,0,,65,285,62,33,31,8,31,,3,60,8.3583,4.2822,1.95187,1.1151,0.211935,0.108581,0.1033546328544616,0.247314,1.431,0.295868,0.731826,0.417,,4.47888,-0.112596,0.0800043,999.0,,,,,,,239.40000000000003,3.683076923076923,239,3.6769230769230767,,,,,,,,,,,,,,,,,,,Sean Kealey,sa3015134,701677,27.3
Erasmo Ramírez,,3,3,,4.44969,65,0,0,0,,65,280,68,35,32,9,19,,3,51,7.0569,2.628,2.68527,1.2933,0.182052,0.0677966,0.1142558678984642,0.264676,1.3425,0.298172,0.711194,0.414013,,4.48038,-0.11384,-0.124289,999.0,,,,,,,229.5,3.5307692307692307,244,3.753846153846154,,,,,,,,,,,,,,,,,,,Erasmo Ramirez,10314,541640,34.8
Marc Church,TEX,3,3,,4.32704,65,0,0,1,,65,282,61,33,31,9,27,,3,64,8.82908,3.76963,2.34216,1.27544,0.226417,0.09667,0.129746563732624,0.243283,1.36085,0.291084,0.72793,0.378615,,4.42884,-0.114529,0.0227157,750.7100219726562,,,,,,,253.7,3.9030769230769233,250,3.8461538461538463,,,,,,,,,,,,,,,,,,,Marc Church,26353,687847,23.9
Travis Adams,MIN,3,4,,4.43736,65,0,0,2,,65,280,69,35,32,9,20,,2,49,6.76736,2.76796,2.44489,1.2231,0.174513,0.0713788,0.1031344309449195,0.26601,1.36214,0.298601,0.70845,0.445381,,4.46211,-0.114579,-0.192054,999.0,,,,,,,230.9,3.5523076923076924,248,3.815384615384616,,,,,,,,,,,,,,,,,,,Travis Adams,sa3017991,701519,25.1
Alex Phillips,,3,3,,4.401,65,0,0,0,,65,283,63,34,32,9,28,,3,60,8.316,3.9033,2.1305,1.2051,0.212073,0.099541,0.1125315502285957,0.249279,1.4014,0.295245,0.722194,0.399986,,4.48418,-0.115854,-0.0222631,999.0,,,,,,,233.5,3.5923076923076924,235,3.6153846153846154,,,,,,,,,,,,,,,,,,,Alex Phillips,sa3008595,641974,30.2
Beau Sulser,,3,3,,4.39344,65,0,0,0,,65,278,68,34,32,9,18,,3,49,6.7932,2.4786,2.74074,1.2969,0.176314,0.0643308,0.1119831874966621,0.264219,1.3225,0.294703,0.711838,0.415009,,4.48418,-0.115854,-0.0222631,999.0,,,,,,,228.5,3.5153846153846153,243,3.7384615384615385,,,,,,,,,,,,,,,,,,,Beau Sulser,23420,676641,30.8
Tyler Samaniego,PIT,3,3,,4.34763,65,0,0,0,,65,286,65,34,31,7,30,,3,54,7.4745,4.1463,1.80269,1.0242,0.18845,0.104538,0.0839119553565979,0.257781,1.4662,0.301627,0.722102,0.444295,,4.50408,-0.116289,0.0992209,999.0,,,,,,,234.9,3.6138461538461537,243,3.7384615384615385,,,,,,,,,,,,,,,,,,,Tyler Samaniego,sa3017876,701719,26.0
Ryan Anderson,NYY,3,3,,4.26276,65,0,0,0,,65,285,66,33,31,8,26,,4,52,7.2459,3.5631,2.03359,1.1367,0.183939,0.0904501,0.0934886932373046,0.258528,1.41,0.296804,0.726415,0.467864,,4.56138,-0.116481,-0.00121852,999.0,,,,,,,225.00000000000003,3.461538461538462,235,3.6153846153846154,,,,,,,,,,,,,,,,,,,Ryan Anderson,sa1172845,669243,26.4
Phillips Valdez,,3,3,,4.62492,65,0,0,0,,65,288,70,36,33,7,27,,5,48,6.5835,3.7494,1.75588,0.981,0.165311,0.0941469,0.0711638480424881,0.27242,1.4892,0.31116,0.697441,0.513804,,4.58358,-0.117089,-0.01539,999.0,,,,,,,212.9,3.275384615384615,234,3.6,,,,,,,,,,,,,,,,,,,Phillips Valdez,15605,570488,33.2
Grant Holman,ATH,3,3,,4.11537,65,0,0,13,,65,281,62,32,30,8,27,,3,59,8.10552,3.7471,2.16314,1.07624,0.208672,0.096467,0.1122047826647758,0.247978,1.37202,0.295056,0.727831,0.448134,,4.30599,-0.11724,0.0601207,999.0,,,,,,,301.40000000000003,4.636923076923077,301,4.630769230769231,,,,,,,,,,,,,,,,,,,Grant Holman,30002,680880,24.7
